ChemblID,smiles,docking score
CHEMBL3605966,Clc1ccc(cc1)C(=O)C(=CC=Cc1ccccc1)n1cnc2ccccc12,-6.082
CHEMBL3481887,COc1ccc(C)cc1C(N1CCN(Cc2ccccn2)CC1)C(O)=O,-6.061
CHEMBL1497145,CN1CCN(CC1)c1ccc(CNS(=O)(=O)c2cc(F)ccc2C)cc1,-6.059
CHEMBL1350,OP(O)(=O)C(Sc1ccc(Cl)cc1)P(O)(O)=O,-6.057
CHEMBL1495115,CC1=CSC2=NC(COc3ccc(NC(=O)COc4ccc(F)cc4)cc3)=CC(=O)N12,-6.048
CHEMBL299352,CCCCC(=O)NC(CNC(=O)Nc1c(cccc1C(C)C)C(C)C)c1ccccc1,-6.043
CHEMBL1173496,Clc1ccc(cc1)C1CC2Cc3cc(Cl)ccc3N1O2,-6.04
CHEMBL1521208,O=C(N1CCN(CC1)S(=O)(=O)N1CCOCC1)c1ccccc1,-6.036
CHEMBL2106826,C1OC2(CNCC1O2)c1ccc2ccccc2c1,-6.035
CHEMBL1539393,CCOC(=O)C1(Cc2ccccc2)CCN(Cc2cnn(CC)c2)CC1,-6.004
CHEMBL1708221,Cc1nnc(SCC(=O)Nc2cccnc2Cl)s1,-6.0
CHEMBL188949,O=C1N=C(CCCN2CCCCC2)Nc2ccccc12,-5.994
CHEMBL3617824,O=N(=O)c1cccc(c1)-c1cn(nn1)-c1ccccc1,-5.983
CHEMBL3597319,OC1Cc2c(O)cccc2CC1N1CCC(CC1)C(=O)c1ccc(F)cc1,-5.979
CHEMBL3103619,Cc1c(nn(c1-c1ccc(F)cc1)-c1ccnc2cc(Cl)ccc12)C(=O)NN1CCCCC1,-5.979
CHEMBL1718106,CN1C=Nc2oc(C)c(C(=O)NCc3ccccc3)c2C1=O,-5.977
CHEMBL2374894,CC1C=CC(CCC1(C)O)Sc1ccccc1,-5.971
CHEMBL511712,CN(CCO)CCn1nc2-c3cccc(Cl)c3C(=O)c3cccc1c23,-5.961
CHEMBL3187005,CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C[N-][N+]#N,-5.955
CHEMBL1492449,CCc1ccc(cc1)N1C(O)=CN(Cc2ccccc2)C1=S,-5.948
CHEMBL1171436,Cc1ccc(cc1)S(=O)(=O)c1nnn2c3ccsc3c(NCc3ccc(F)cc3)nc12,-5.947
CHEMBL2435094,CCN1CCN(CCCN2N=C(NC2=S)c2ccc(OC)c(OC)c2)CC1,-5.937
CHEMBL1322756,N(c1ccccc1)c1ncnc2ccc(cc12)-c1ccoc1,-5.934
CHEMBL1917655,O=C(NN=Cc1ccc(cc1)N(=O)=O)c1cc2c3ccccc3[nH]c2c(n1)-c1cccc(c1)N(=O)=O,-5.934
CHEMBL3608580,Fc1cc(ccc1COC1COc2nc(cn2C1)N(=O)=O)-c1ccc(nc1)C(F)(F)F,-5.919
CHEMBL1426584,Cc1ccc(cc1)C1CCN(C1)C(=S)NC1CCCCC1,-5.916
CHEMBL2111574,CC(Cc1ccc(cc1)N(=O)=O)N(C)C,-5.915
CHEMBL3318559,O=C(N1CCN(CC1)c1ncccn1)c1ccc(cc1)-c1ccccn1,-5.912
CHEMBL331292,COc1cc(CC2CN=C(N)N=C2N)cc(OC)c1OC,-5.909
CHEMBL1980902,CC(Oc1cc2OC(=O)C=C(c3ccccc3)c2cc1Cl)C(O)=O,-5.901
CHEMBL3454974,Cc1nnc(NC(=O)N2CCC(CC2)N2CCCCC2)s1,-5.9
CHEMBL1179577,COCC[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,-5.898
CHEMBL1466814,CN(C(=O)C1CCCO1)c1nnc(s1)-c1ccc(C)nc1,-5.897
CHEMBL3455104,O=C1NCCCN1Cc1nc(no1)-c1ccc(cc1)N1CCCCC1,-5.896
CHEMBL1463467,COc1cc(NC(=O)c2cccs2)c(OC)cc1NC(=O)Nc1ccc(F)cc1,-5.89
CHEMBL66811,Nc1nc2n(Cc3ccc(OCc4ccccc4)cc3)ncc2c2nc(nn12)-c1ccco1,-5.886
CHEMBL1668146,CCC(=O)OCCCNC(=S)Nc1cc(OC)c(Cl)cc1OC,-5.875
CHEMBL3425974,NC1=NC(=O)c2ncn(C3OC(CO)(C#N)C(O)C3F)c2N1,-5.872
CHEMBL3264388,Fc1ccc(cc1)C1=CCN(CCN2C(=O)c3ccccc3C2=O)CC1,-5.869
CHEMBL1934172,OC(=O)c1ccc2c(c1)nc(-c1ccc(Cl)cc1)c1ccncc21,-5.841
CHEMBL2261941,Cc1cc(nn1C1=NN(CC(=O)NCCc2ccccc2)C(=O)C=C1)-c1ccccc1,-5.841
CHEMBL2009931,NC1CC(=O)c2c(Br)csc12,-5.831
CHEMBL585595,Oc1ccc(cc1CNCCCN1CCOCC1)-c1ccccc1,-5.831
CHEMBL3334862,CCOC(=O)C1=CN(CC(O)Cn2cnc(c2)N(=O)=O)c2c(F)cccc2C1=O,-5.822
CHEMBL1432640,CCCCOC(=O)c1sc2nc(C)cc(C)c2c1N,-5.819
CHEMBL59103,C(N1CCC(CC1)c1ccccc1)c1c[nH]c2ccccc12,-5.807
CHEMBL1501638,COc1cc(cc(OC)c1OC)-c1nc(CCNC(=O)c2ccco2)cs1,-5.805
CHEMBL3274772,CCCC(=O)c1nnc2nccn2c1CCC,-5.803
CHEMBL1410380,Nc1nnc(SCC(=O)N2CCCCC2)s1,-5.803
CHEMBL1277352,CN1CCN(CC1)c1nc(nc2ccc(I)cc12)-c1ccccc1,-5.801
CHEMBL3557737,Fc1ccc(CN2CCC3(CC(CO3)c3cccnc3)CC2)cc1,-5.796
CHEMBL3454169,COc1cc(ccc1OC(F)F)C(=O)NS(=O)(=O)c1cc(Cl)sc1Cl,-5.794
CHEMBL3472592,Cc1nccn1CCCC(=O)N1CCCN(CC1)c1ccncc1C,-5.791
CHEMBL95853,CCS(=O)CCN1C(=N)Sc2cc(ccc12)C(F)(F)F,-5.791
CHEMBL1728621,COc1ccc(OC2=C(C=NN(C2=O)c2ccc(C)cc2)C2CC2)cc1,-5.787
CHEMBL3676872,O=C(NC1CCC(CCN2CCC(CC2)c2coc3ccccc23)CC1)C1CC1,-5.773
CHEMBL2047097,OC(=O)c1c(oc2ccc(OCc3ccc(F)c(F)c3)cc12)-c1ccc2ccccc2c1,-5.77
CHEMBL2237360,CCOC(=O)CN1N=C(Nc2ccc(Cl)cc2)C=CC1=O,-5.769
CHEMBL1535509,COc1ccc(cc1)C1=C(OCC(O)=O)C(=O)c2ccccc2O1,-5.76
CHEMBL1387081,Brc1ccc(NC(=O)c2cccc(c2)-n2cnnn2)cc1,-5.754
CHEMBL1186608,NCC1CC1c1cccc(c1)C#CCCCCO,-5.744
CHEMBL3546624,Nc1nccc(n1)-c1csc(Nc2ccc(Cl)cc2)n1,-5.738
CHEMBL1896781,CC(C)CCNC(=O)CCN1C(=O)c2cccn2-c2cccnc12,-5.732
CHEMBL1556096,CC(=O)CSc1nnc(CN2C(=O)CSc3ccc(cc23)C(F)(F)F)n1C,-5.726
CHEMBL3649696,CN1C(N)=NC(C)(c2cc(Nc3ccc(cc3Cl)C#N)ccc2F)C(C)(C)C1=O,-5.709
CHEMBL1864675,CCOC(=O)C1CCN(CC1)C(=O)CCS(=O)(=O)c1ccc2N(C)C(=O)C(=O)N(C)c2c1,-5.689
CHEMBL40582,CCN1C(N)=C(C(N)=O)C(=O)c2ccc(cc12)-c1ccncc1,-5.658
CHEMBL1595387,COc1ccc(cc1)C(=O)C1=C(O)C(=O)N(CCN(C)C)C1c1cccc(OC)c1OC,-5.634
CHEMBL3688993,CC1COCCN1c1nc(N2CCOCC2C)c2ccc(nc2n1)-c1cccc(CNCCO)c1,-5.632
CHEMBL3475423,COc1ccc(CCN)cc1-c1ccc(cc1)C(N)=O,-5.603
CHEMBL329979,COc1cccc2n(c(CCNC(C)=O)cc12)-c1ccccc1,-5.596
CHEMBL1277123,CC1=C2C(=O)N(CCN3CCOCC3)NC2=CC(=O)N1Cc1ccccn1,-5.584
CHEMBL3612372,[C-]#[N+]c1ccccc1C=Cc1ccccc1,-5.577
CHEMBL1315453,COc1ccc(CN(C)CC(=O)Nc2cccc(c2)S(=O)(=O)N(C)c2ccccc2)c(OC)c1,-5.576
CHEMBL584450,C=CCn1nc(C(=O)N2CCCC2)c2CC(CCc12)N1CCCCCC1,-5.559
CHEMBL2036202,CCCC(=O)N(Cc1ccc2OCCOc2c1)c1cccc(c1)-c1nnn[nH]1,-5.557
CHEMBL1320140,Cc1csc(SCC(=O)NCc2ccc(C)cc2)n1,-5.551
CHEMBL1454681,CC1=NN=C2SC(=NN2C1=O)c1ccc(C)cc1,-5.55
CHEMBL1802944,O=C1C2=C(CCSC2)Nc2ccc(cc12)-c1ccncc1,-5.542
CHEMBL550537,CC(C)(C)Oc1nc(cc(n1)C(F)(F)F)-c1ccc(cc1)S(C)(=O)=O,-5.533
CHEMBL2012874,O=C1NN=C2C=C(CNC3CCCNC3)c3ccc(cc3N12)-c1ccc[nH]1,-5.519
CHEMBL1800374,CC1=CC(=O)N=C(N1)SCC(=O)c1ccc(cc1)C(C)(C)C,-5.507
CHEMBL1429471,OCCCNc1nc(-c2ccco2)c2CCCCc2c1C#N,-5.498
CHEMBL3114205,CCNC(=O)Nc1nc2C=C(C3=CC(=O)N(CC)C=C3)C(=O)N(C(C)C)c2s1,-5.495
CHEMBL1397839,COCCn1c(SCC(=O)NC2=C(C)N(C)N(C2=O)c2ccccc2)nnc1-c1ccncc1,-5.489
CHEMBL3486566,Cc1ccc(cc1N1CCNC1=O)C(=O)N1CCN(CC1)S(C)(=O)=O,-5.479
CHEMBL3331176,CC1(C)CCc2c(O)c(C(=O)c3ccc(O)cc3)c(O)cc2O1,-5.471
CHEMBL342228,CSCCC(NC(=O)c1ccc(CNCc2[nH]cnc2C)cc1-c1ccccc1C)C(O)=O,-5.47
CHEMBL517989,CC1(C)CC2C1(O)C(O)CC1(C)C=CC(O)C21CO,-5.463
CHEMBL1860831,COc1ccc(cc1)-c1nc(CNCCCOC=C)co1,-5.452
CHEMBL1562587,COC(=O)c1c(NC(=O)C2CCCO2)scc1-c1cccc(C)c1,-5.452
CHEMBL158194,OS(=O)(=O)c1ccc2C3=C(Cc2c1)n1ccnc1C(=O)N3,-5.444
CHEMBL2285905,CCCNC(=O)C=Cc1ccc(Cl)cc1Cl,-5.441
CHEMBL1586101,CC(C)c1nc(CNC(=O)CC2N(Cc3ccc(F)cc3Cl)CCNC2=O)cs1,-5.439
CHEMBL3554590,O=C(N1CCOCC2(CCN(C2)C2CCOCC2)C1)c1ccoc1,-5.437
CHEMBL3236126,NCC1CN(CCc2ccc3OCOc3c2)C(=O)CC1c1cc(F)c(F)cc1F,-5.436
CHEMBL2172489,Cc1nc(N)nc(n1)-c1c(Nc2cc[nH]n2)nc2ccc(cn12)-c1cnn(c1)C1CC1,-5.427
CHEMBL1331189,CN1CC(CO)C=C2C1Cc1c[nH]c3cccc2c13,-5.426
CHEMBL2270414,CC(C)NC(=O)SCCC(CN(C)C)SC(=O)NC(C)C,-5.425
CHEMBL495333,COc1cncc(c1)-c1cc2ccc(OC)cc2cc1Cc1ccccc1,-5.414
CHEMBL1602600,CNC(=O)CN1C(C)=CC(=O)c2cccc(OC)c12,-5.4
CHEMBL3546020,COc1ccc(C=C2Oc3cc(OCCCN4CCCCC4)ccc3C2=O)cc1OC,-5.387
CHEMBL300654,COC(=O)C=CC(=O)Nc1ccc(cc1)-c1nccc2cc(OC)c(OC)cc12,-5.378
CHEMBL267616,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC,-5.371
CHEMBL1413453,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CCCOc3cccc(C)c3C)cc2)c1C,-5.369
CHEMBL2206007,CN(C)CCOc1ccc(C=C2C(=O)Nc3ccc(Cl)cc23)cc1,-5.368
CHEMBL3220177,CCN(CC)C(=O)N1CC(N)C(C1)C(O)=O,-5.366
CHEMBL1496491,CSc1ccc(CCNC(=O)c2cc(c(s2)N2CCOCC2)-c2ccccc2)cc1,-5.348
CHEMBL569298,NC(=S)Nc1cccc(OCCCCCCCCNC(=S)Nc2ccc(Cl)cc2)c1,-5.346
CHEMBL1179341,CCCCCCCCCCCOC(=O)CC(C[N+](C)(C)C)OC(=O)CCCBr,-5.335
CHEMBL195511,COc1ccc(CNc2ncc(Cl)cc2C(=O)NC2CCN(Cc3ccccc3)CC2)cc1,-5.333
CHEMBL161874,CCCCCC=Cc1cc(O)c2C3CC(C)=CCC3C(C)(C)Oc2c1,-5.331
CHEMBL183579,Clc1ccc2c(NCCCCCCCNC(=O)C=NOCC=C)ccnc2c1,-5.327
CHEMBL270166,CN(CCN1C(=N)N(CC(=O)c2ccc(Cl)cc2)c2cccc(Cl)c12)C(=O)Cc1ccccc1,-5.323
CHEMBL1540182,CC(C)OCCCNC(=O)c1ccc(CS(=O)(=O)c2ccccc2C)o1,-5.315
CHEMBL64682,Cc1c(C)c(C#N)c(cc1C(=O)N=C(N)N)S(C)(=O)=O,-5.315
CHEMBL151568,CSc1nc2N(Cc3ccccc3)C(=O)Nc2c(N)n1,-5.295
CHEMBL1442438,COc1ccc(cc1)-c1sc2ccccc2c1C#Cc1cncn1C,-5.283
CHEMBL1223766,COc1cc(C=C2N=C(NCCO)N(C(C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,-5.281
CHEMBL1888121,COc1ccccc1N1CCN(CC1)C(=O)C1CN(C(=O)C1)c1ccccc1,-5.27
CHEMBL303948,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NC(CC(O)=O)C(=O)OCCc1ccccc1,-5.264
CHEMBL169069,O=C(Cc1c([nH]c2ccccc12)-c1ccccc1)N(CCC#N)C1CC1,-5.263
CHEMBL1343846,CC(C)(CNc1ccc(cc1Cl)N(=O)=O)N1CCOCC1,-5.261
CHEMBL3554919,CCN(CC)c1ccc2ccc(cn12)C(=O)N(CCOC)CCOC,-5.259
CHEMBL1254256,Nc1ccc(cc1)S(=O)(=O)NCc1cn(Cc2ccccc2Cl)nn1,-5.257
CHEMBL1990889,CCCNC(=O)C1C(=O)N(CCC)C(=O)C1=O,-5.253
CHEMBL3585831,COC(=O)CCN1C(Nc2ccccc2C1=O)c1ccc(Cl)cc1,-5.252
CHEMBL89673,CC12CCCC1C1CC(=NO)C3=CC(=O)CCC3(C)C1CC2,-5.25
CHEMBL3654507,Cc1cc(ccn1)-c1n[nH]c2ccc(cc12)C(=O)NC1CCCN(Cc2c(C)cccc2C)C1,-5.25
CHEMBL3105014,CC(C)=CCCC(C1CC(O)C2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3C=CC12C)C(O)=O,-5.23
CHEMBL1739468,NC(Cc1ccc(O)cc1)C(=O)N1CCC(CC1)c1noc2cc(F)ccc12,-5.23
CHEMBL597937,OC1CC(NC(=O)OCC2CN(C(=O)O2)c2ccc(N3CCOCC3)c(F)c2)C=C1,-5.228
CHEMBL3604941,CC(=O)N1CCN(CC1)c1cc(Nc2n[nH]c3ccccc23)nc(Oc2cccc(NC(=O)C=C)c2)n1,-5.219
CHEMBL3287393,Clc1cccc(N2CCN(CCCCOc3cccc4ccnn34)CC2)c1Cl,-5.18
CHEMBL308445,CC(=NNC(=S)N1CC2CCC(CC2)C1)c1ccc(C)nn1,-5.149
CHEMBL81808,CN(C)C(=O)Oc1ccc2C(C)=C(Cc3ccccc3)C(=O)Oc2c1,-5.142
CHEMBL3361350,COc1cc2NC(C)=C(C(=O)c2cc1Cl)c1ccc(nc1)N(C)C,-5.136
CHEMBL1387966,Cc1onc(c1C(=O)Nc1nc2CC(C)(C)CC(=O)c2s1)-c1ccccc1,-5.136
CHEMBL1547490,N#Cc1ccc(cc1)C(N1CCC(Cc2ccccc2)CC1)c1nnnn1C1CCCC1,-5.129
CHEMBL1534724,CCCCOC(=O)c1[nH]c(C)c(C(=O)OC)c1C,-5.122
CHEMBL1741041,CC1(C)OC2C(COS(O)(=O)=O)OC(C2O1)n1cnc2c(N)ncnc12,-5.119
CHEMBL317826,CCCN1CCC(=CC1)c1ccccc1,-5.118
CHEMBL2023592,COc1ccccc1C1SCCC(=O)N1NC(=O)c1ccncc1,-5.111
CHEMBL214176,CCCN(CC)CCCNc1c2ccc(OC)cc2nc2ccc(cc12)C(F)(F)F,-5.108
CHEMBL186170,COc1c(ccc2Oc3c(OCCC(C)C)cc(C)cc3OC(=O)c12)C(O)C(C)C,-5.102
CHEMBL1829723,Cc1cccc2C3=Nn4c(SC3Cc12)nnc4-c1ccccc1,-5.097
CHEMBL168092,COc1cc2CCOC(CN3CCN(CC3)c3ccccc3OC)c2cc1OC,-5.087
CHEMBL2181808,Cc1c(CC(O)=O)c2cc(F)ccc2n1Cc1nc2ccccc2s1,-5.066
CHEMBL3212100,COC(=O)c1nn(c(Cl)c1C=NOCc1ccc(C)cc1)-c1ccccc1,-5.057
CHEMBL3250439,ClCCN(N=O)C(=O)NC1CCC(CC1)NC(=O)N(CCCl)N=O,-5.054
CHEMBL3321877,COc1ccc(CN2CCCCC2)cc1OC(=O)N(C)C,-5.036
CHEMBL2058020,Cn1c2nc3ccccc3c2c(NCCCN)c2cc(Br)ccc12,-5.03
CHEMBL100912,CC(C)=CCCC(C)=CCCC(C)=CCOC1CN2CCC1CC2,-5.026
CHEMBL434961,CCCCC(=O)c1c(OC)cc(OC)cc1C=O,-5.019
CHEMBL284386,COc1ccc(cc1OC1CCCC1)C(Cc1ccncc1)c1cccc(F)c1,-5.009
CHEMBL2205907,CCOc1ccc(NS(=O)(=O)c2ccc(C)cc2)c2cn(C)nc12,-5.008
CHEMBL583592,COc1cc(OC)cc(c1)N1C(=O)N(CC(=O)c2ccc(F)cc2)c2ccsc2C1=O,-4.999
CHEMBL3414828,CC1=C(C(NC(=S)N1)c1ccccc1O)C(=O)Nc1nc2ccccc2s1,-4.995
CHEMBL2012957,Cc1nc2c(Br)cccc2n1-c1ccc(s1)C(=O)NC1CC1,-4.968
CHEMBL3450700,CCCN1Cc2ccccc2NC(=O)C11CCNC1,-4.959
CHEMBL2023648,COc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)c1ncc(CC(O)=O)c2ccccc12,-4.953
CHEMBL3459094,CC(C)N(C)CCNC(=O)N1CCN(Cc2ccon2)CC1,-4.951
CHEMBL172102,NC1=C2C=CC(=O)C=C2NC2=C1C(O)CCC2,-4.948
CHEMBL1976930,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)n(C)c-2c1CCc1ccccc-21,-4.946
CHEMBL1823849,COc1cccc2nc(ccc12)-c1noc(n1)C1CCN(CC1)C(=O)Nc1ccccc1Cl,-4.941
CHEMBL1742012,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2OC(=O)CCc1ccccc1,-4.935
CHEMBL1522193,COc1ccc(NC(=S)N(CCc2ccc(OC)c(OC)c2)Cc2ccccn2)cc1,-4.935
CHEMBL3655684,CC1CCC(COc2ccnc(Cl)c2)CN1C(=O)c1ccccc1-n1nccn1,-4.927
CHEMBL3496187,Cc1cn2nc(sc2n1)N1CCCN(Cc2noc(C)n2)CC1,-4.924
CHEMBL1306026,CC(=O)NC(=Cc1ccc2OCOc2c1)C(=O)N1CCOCC1,-4.913
CHEMBL511457,CC1(C)NC(C)(C)C(=C1)c1nc2c(cccc2[nH]1)C(N)=O,-4.908
CHEMBL3582011,CCC(CC)(NC(=O)c1ccc(N2CC(C2)OC)c(OCC2CC2)n1)C(=O)NCCCF,-4.901
CHEMBL1472505,OC1=C(C(N(CCCn2ccnc2)C1=O)c1cccs1)C(=O)c1ccc(OCC=C)cc1,-4.896
CHEMBL3645014,Fc1ccc(cc1)-n1cc(cn1)-c1cccn2nc(Nc3ccc(cc3)C3CCNCC3)nc12,-4.892
CHEMBL3138774,CN(C)CC(CSC(=O)N(C)C)CSC(=O)N(C)C,-4.888
CHEMBL292917,OC(=O)CCCN1N=C(C=CC1=O)c1c(nn2ccccc12)-c1ccccc1,-4.886
CHEMBL1611426,OCCN1CCN(CC1)c1ncnc2c1sc1nc(N3CCOCC3)c3CCCc3c21,-4.884
CHEMBL1459543,Cc1c(Br)cc(C(=O)N2CCCCCC2)c(C)c1C,-4.882
CHEMBL476245,CCOC(=O)N1CCC(CC1)N(Cc1cc(ccc1O)N(=O)=O)C(=O)N(C)C,-4.866
CHEMBL87659,C[N+](C)(CCCCCc1ccc(cc1)-c1ccccc1)CCCCS([O-])(=O)=O,-4.866
CHEMBL3099539,O=C(N1CCN(CC1)S(=O)(=O)c1ccc2NC(=O)C(=O)c2c1)c1ccco1,-4.864
CHEMBL251541,COc1cccc2CC3C(CC(CN3C)C(=O)N3CCN(CC3)c3ccc(cc3)N(=O)=O)Cc12,-4.86
CHEMBL1476556,Nc1nc(NCC=C)nc(NC2CCCCC2)c1N(=O)=O,-4.854
CHEMBL1081819,CCOC(=O)c1nnn2c1nc(N(CC)CC)c1ccccc21,-4.852
CHEMBL98441,CN1CCc2c(C1)cccc2NC(=O)c1cccc(Cl)c1,-4.845
CHEMBL1554200,COC(=O)c1sc(NC(=O)C=Cc2ccc(OC)c(OC)c2)c(C(=O)OC)c1C,-4.817
CHEMBL1767206,CN(C)c1ccc(C=CC(=O)C=Cc2ccc(I)cc2)cc1,-4.817
CHEMBL3700253,Cc1cc(no1)C(C)(O)C#Cc1ccc2OC(CF)Cn3cc(nc3-c2c1)C(N)=O,-4.813
CHEMBL1442131,CCC(C)(N(Cc1ccco1)C(=O)CC1NC(=O)NC1=O)C(=O)NC1CCCCC1,-4.811
CHEMBL3553222,COc1cc(ncn1)N1CCC2(CCCN2Cc2cnn(C)c2)CC1,-4.783
CHEMBL1518824,COCCNC(=S)N(CCc1c(C)[nH]c2ccc(F)cc12)Cc1cccs1,-4.767
CHEMBL1684214,COc1ccc2OCC(Cc2c1)c1nc(SCCN(C)C)c2cc(ccc2n1)-c1cn[nH]c1,-4.763
CHEMBL1108,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12,-4.763
CHEMBL2420604,CCC(O)C(C)C1OC1CC(C)C=CC=C(C)C1OC(=O)CCCCCCC=CC1C,-4.756
CHEMBL1643930,CCc1cccc2c(OC(C)=O)c(ccc12)-c1occ(C)c1COC(C)=O,-4.734
CHEMBL1703379,CCOc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)C(=O)N1CCCC1,-4.725
CHEMBL1377249,CCCC1=NC2=C(C(=O)N1Cc1ccco1)C(=O)c1ccc(OC)cc1O2,-4.715
CHEMBL569611,Cc1coc-2c1C(=O)Oc1c3CCCc3ccc-21,-4.712
CHEMBL2323366,O=C1C(=Nc2ccccc2)c2cccc3cccc1c23,-4.694
CHEMBL1929241,CC(CCCC(C)(C)O)CC(C)(C)CC=CC=C1CC(O)C(=C)C(O)C1,-4.693
CHEMBL580897,O=C(NC1CCC(CN2CCC(CC2)c2c[nH]c3ccccc23)CC1)C=Cc1cccc2ccccc12,-4.686
CHEMBL2435019,CCOC(=O)[C-](C=C(C(=O)c1ccc(OC)cc1)[n+]1ccc(OC)cc1)C#N,-4.682
CHEMBL1465255,COCCCNC(=O)Cn1nnc(n1)-c1ccc(NC(=O)c2cccnc2)cc1,-4.681
CHEMBL3577501,Nc1ccccc1OCCCOc1ccc(cc1)-n1cccc1,-4.672
CHEMBL1371224,CSC1=NC(=C(C#N)C(=O)N1C)c1ccccc1F,-4.651
CHEMBL1326427,NC(=NN(=O)=O)N1CCN(CC1)C(=O)c1ccc(Cl)cc1,-4.649
CHEMBL483401,CC1=C(C(N=C(N1)c1ccnc(Cl)c1)c1ccc(Cl)cc1F)C(=O)Nc1ccc2[nH]ncc2c1,-4.649
CHEMBL1214657,Cn1cc(Br)c(n1)C(=O)N1CCN(CCc2ccc(Cl)cc2)CC1,-4.647
CHEMBL3338711,CCCCNC(=O)NS(=O)(=O)c1ccc(cc1)N1N=C(CC1c1ccccc1)c1cccs1,-4.646
CHEMBL3703274,Cc1cncc(c1)-c1ccc2OC3(CCC3)C3(COC3)C3(COC(N)=N3)c2c1,-4.643
CHEMBL1313523,Cc1ccc(NC(CSC(N)=O)=NS(=O)(=O)c2ccccc2)cc1,-4.631
CHEMBL1888414,Clc1ccc(c(Cl)c1)C1(Cn2cncn2)CC(Br)CO1,-4.618
CHEMBL2362560,OCCN1CCN(CC1)C1CN(C2CCCC2)S(=O)(=O)C1,-4.605
CHEMBL2440416,COc1ccc(cc1)N=C1Oc2cc(O)ccc2C=C1C(=O)NCCCO,-4.6
CHEMBL2236609,COc1ccc(Cc2nnc(NC(=O)CN3CCOCC3)s2)cc1,-4.59
CHEMBL244623,CN1N=C(C2CCCCC2)C(C=C)=C(N)C1=O,-4.575
CHEMBL3689809,CCN(CC)Cc1c(nc2cc(C=CC(=O)NO)ccn12)-c1ccccc1,-4.563
CHEMBL572638,CC1=C(C(NC(=O)N1)c1ccccc1)C(=O)Nc1ccccc1Cl,-4.558
CHEMBL1616807,CCN(CC)CC#CC(OC)(c1ccccc1)c1ccccc1,-4.556
CHEMBL42510,O=C(CC1=Nc2ccccc2C(=O)N1c1ccccc1)c1cccnc1,-4.55
CHEMBL145542,OCCn1nnc(n1)-c1ccc(cc1)N(=O)=O,-4.542
CHEMBL366407,CC12CCC(=O)N1c1ccc(Cl)cc1N2,-4.535
CHEMBL3314783,COc1c(Br)cc(CC2=C3N=C(N)N=C3C=CNC2=O)cc1Br,-4.53
CHEMBL594029,S=C(Nc1ccccc1)N1N=C2CCCCC2C1c1ccco1,-4.517
CHEMBL2409828,COc1cc2ncnc(Nc3cccc(F)c3)c2c(OC)c1OC,-4.516
CHEMBL599078,COc1cc(ccc1OCc1ccccc1)-c1c2C(=O)OC(=O)c2cc2ccc3OCOc3c12,-4.509
CHEMBL3643522,CN1C=Nc2cc(nc(Nc3nc(CCO)cs3)c2C1=O)-c1ccc(cc1)N1CCOCC1,-4.5
CHEMBL3680583,CCOC(=O)c1coc(Nc2cccc(CNc3ncnc4c(cccc34)C(N)=O)c2)n1,-4.492
CHEMBL1468196,CCOc1ccccc1CN1CCNC(=O)C1CC(=O)N(C)Cc1cnccn1,-4.487
CHEMBL469323,CCCCCCOc1ccc(cc1)-c1ccc(cc1)C(O)=O,-4.485
CHEMBL3465864,CC(C)(C)S(=O)(=O)c1ccc(cn1)N1CCC(CC1)n1ccnc1,-4.471
CHEMBL315617,NC1=Nc2cc(F)ccc2C2CCCC12,-4.455
CHEMBL1681897,Fc1ccc(COc2n(nc3c4CCCCc4ncc23)-c2ccc(Cl)cc2)cc1,-4.447
CHEMBL2114105,NC(C1C(C1c1ccccc1)C(O)=O)C(O)=O,-4.441
CHEMBL78796,Oc1ccc2CC3N(CC4CC4)CCC45C(Oc1c24)C(CCC35O)OCC1CC(=C)C(=O)O1,-4.44
CHEMBL1324671,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)N1CCN(Cc2ccc(cc2)C#N)CC1,-4.432
CHEMBL288448,CC(=O)Nc1n[nH]c2ncc(cc12)-c1ccccc1,-4.412
CHEMBL3393662,COc1ccc2ccccc2c1CCC(O)=O,-4.411
CHEMBL246085,CSC1=Nc2sc3CCCc3c2C(=O)N1c1ccc(F)cc1,-4.397
CHEMBL481113,N#Cc1ccc2[nH]cc(C3CCC(CC3)N3CCN(CC3)c3cccc4nccnc34)c2c1,-4.385
CHEMBL1872513,CCN1C(C=Cc2cc(C)ccc12)=C1SC(=S)N(C)C1=O,-4.373
CHEMBL1586106,CCCn1c(SCC(=O)Nc2ccc3OCOc3c2)nc2N(C)C(=O)N(C)C(=O)c12,-4.373
